Supercharger,Street Address,City,State,Zip,Country,Stalls,kW,Elevation_m,Open Date,Latitude,Longitude,Registration_Count
"City of Newark, DE",601 Ogletown Rd,Newark,DELAWARE,19711,USA,8,250.0,34,Unknown,39.684881,-75.733292,8435
"Munster, IN",8005 Calumet Ave,Munster,INDIANA,46321,USA,12,250.0,181,Unknown,41.568161,-87.508042,26101
"Bay Terrace, NY",2360 Bell Blvd,Queens,NEW YORK,11360,USA,8,250.0,5,Unknown,40.779701,-73.776321,131250
"LaGuardia, NY",102-05 Ditmars Blvd,Queens,NEW YORK,11369,USA,8,250.0,7,Unknown,40.76832,-73.866749,131250
"West Springfield, VA",8320 Old Keene Mill Rd,Springfield,VIRGINIA,22152,USA,12,250.0,103,Unknown,38.78044,-77.23179,84936
"South Amboy, NJ",969 US-9,South Amboy,NEW JERSEY,8879,USA,8,250.0,40,Unknown,40.460488,-74.294903,134753
"San Diego - Ted Williams Pkwy, CA",10175 Rancho Carmel Dr,San Diego,CALIFORNIA,92128,USA,8,250.0,175,Unknown,32.9665,-117.0892,1256646
"Coos Bay, OR",Curtis Ave,Coos Bay,OREGON,97420,USA,8,250.0,3,Unknown,43.366374,-124.215473,64361
"Holtsville, NY",1100 Waverly Ave,Holtsville,NEW YORK,11742,USA,8,250.0,37,Unknown,40.822264,-73.046663,131250
"Worcester, MA",75 Quinsigamond Ave,Worcester,MASSACHUSETTS,1610,USA,8,250.0,136,Unknown,42.247236,-71.80293,73768
"Wilson, NC",4940 Raleigh Rd Pkwy W,Wilson,NORTH CAROLINA,27896,USA,20,250.0,46,Unknown,35.763439,-77.999889,70164
"New Bern - Dr MLK Jr Blvd, NC",3005 Dr MLK Jr Blvd,New Bern,NORTH CAROLINA,28562,USA,12,250.0,6,Unknown,35.10275,-77.084173,70164
"Kissimmee - W Irlo Bronson Memorial Hwy, FL",8085 W Irlo Bronson Memorial Hwy,Kissimmee,FLORIDA,34747,USA,12,250.0,33,Unknown,28.348216,-81.610374,254878
"Gainesville - Oaks Mall Plaza, FL",6795 W Newberry Rd,Gainesville,FLORIDA,32607,USA,24,250.0,55,Unknown,29.658006,-82.414125,254878
"Austin - W Slaughter Ln, TX",5800 W Slaughter Lane,Austin,TEXAS,78749,USA,8,250.0,262,Unknown,30.201658,-97.875979,230125
"Seville, OH",8700 Wooster Pike,Seville,OHIO,44273,USA,12,250.0,343,Unknown,41.035687,-81.865126,50393
"Fairfield - Pittman Rd, CA",190 Pittman Rd,Fairfield,CALIFORNIA,94534,USA,8,250.0,6,Unknown,38.221335,-122.127115,1256646
"Woodbridge - Minnieville Rd, VA",13355 Minnieville Rd,Woodbridge,VIRGINIA,22192,USA,8,250.0,85,Unknown,38.659258,-77.300076,84936
"Roseville - Harding Blvd, CA",108 Harding Blvd,Roseville,CALIFORNIA,95678,USA,8,250.0,48,Unknown,38.745531,-121.273601,1256646
"Burney, CA",38389 CA-299,Burney,CALIFORNIA,96013,USA,8,250.0,982,Unknown,40.924144,-121.620569,1256646
"Sacramento - Point West Way, CA",2001 Point West Way,Sacramento,CALIFORNIA,95815,USA,8,250.0,11,Unknown,38.601153,-121.431187,1256646
"La Quinta, CA",78370 CA-111,La Quinta,CALIFORNIA,92253,USA,20,250.0,25,Unknown,33.717271,-116.296155,1256646
"South Lake Tahoe, CA",2977 US HWY 50,South Lake Tahoe,CALIFORNIA,96150,USA,8,250.0,1931,Unknown,38.85543,-120.013284,1256646
"Clinton, NJ",2 Bank St,Clinton,NEW JERSEY,8809,USA,8,250.0,97,Unknown,40.633853,-74.937703,134753
"Arcadia, CA",400 S Baldwin Ave,Arcadia,CALIFORNIA,Unknown,USA,32,250.0,154,Unknown,34.1378794,-118.0538207,1256646
"Epsom, NH",1910 Suncook Hwy,Epsom,NEW HAMPSHIRE,3234,USA,8,250.0,103,Unknown,43.227409,-71.35962,9861
"Tallahassee - Westend Square, FL","2020 W Pensacola St,",Tallahassee,FLORIDA,32304,USA,12,250.0,30,Unknown,30.441476,-84.319677,254878
"Kahului, HI",176 Ho'okele St,Kahului,HAWAII,96732,USA,12,250.0,11,Unknown,20.875812,-156.454215,25565
"Camden, DE","200 East St, Camden, DE 19934",Camden,DELAWARE,19934,USA,8,250.0,12,Unknown,39.108497,-75.54085,8435
"Lawndale, CA",15207 Hawthorne Blvd,Lawndale,CALIFORNIA,90260,USA,8,250.0,17,Unknown,33.893485,-118.352964,1256646
"Newport, ME",44 Moosehead Trail,Newport,MAINE,4953,USA,8,250.0,67,Unknown,44.838213,-69.2868582,7377
"Woodbridge - Daniel Stuart Square, VA",2051 Daniel Stuart Square,Woodbridge,VIRGINIA,22191,USA,8,250.0,26,Unknown,38.633037,-77.276321,84936
"Manahawkin, NJ",209 Stafford Park Blvd,Stafford Township,NEW JERSEY,8050,USA,16,250.0,21,Unknown,39.711359,-74.285175,134753
"Portsmouth, NH",2255 Lafayette Rd,Portsmouth,NEW HAMPSHIRE,3801,USA,8,250.0,17,Unknown,43.034005,-70.779463,9861
"San Diego - Navajo Rd, CA",8766 Navajo Rd,San Diego,CALIFORNIA,92119,USA,12,250.0,213,Unknown,32.803954,-117.007615,1256646
"Ocean Shores, WA",120 West Chance a La Mer NW,Ocean Shores,WASHINGTON,98569,USA,8,250.0,5,Unknown,47.008309,-124.165142,152101
"Columbus - W 3rd Ave, OH",320 W 3rd Ave,Columbus,OHIO,43212,USA,8,250.0,220,Unknown,39.984603,-83.026371,50393
"Sunrise, FL",9400 W Commercial Blvd,Sunrise,FLORIDA,33351,USA,8,250.0,2,Unknown,26.19313,-80.276696,254878
"Minot, ND",1930 S Broadway,Minot,NORTH DAKOTA,58701,USA,8,250.0,533,Unknown,48.21183,-101.296308,959
"La Jolla, CA",8657 Villa La Jolla Dr,La Jolla,CALIFORNIA,92037,USA,16,250.0,98,Unknown,32.865069,-117.232114,1256646
"San Diego - Kearny Mesa Hazard Village, CA",9332 Clairemont Mesa Blvd,San Diego,CALIFORNIA,92111,USA,12,250.0,130,Unknown,32.832252,-117.128472,1256646
"Colonie, NY",956 Loudon Rd,Colonie,NEW YORK,2110,USA,8,250.0,99,Unknown,42.766414,-73.755044,131250
"Menlo Park - El Camino Real, CA",700 El Camino Real,Menlo Park,CALIFORNIA,94025,USA,8,250.0,21,Unknown,37.451958,-122.178079,1256646
"Monterey - Fishermans Wharf, CA",106 Washington St,Monterey,CALIFORNIA,93940,USA,16,250.0,3,Unknown,36.601401,-121.89251,1256646
"Plumas Lake, CA",831 Chalice Creek Dr,Plumas Lake,CALIFORNIA,95961,USA,8,250.0,13,Unknown,38.978078,-121.539066,1256646
"Long Beach - E Anaheim St, CA",837 E Anaheim St,Long Beach,CALIFORNIA,90813,USA,16,250.0,11,Unknown,33.782778,-118.182452,1256646
"Cisco Grove, CA",90 Cisco Rd,Cisco Grove,CALIFORNIA,95715,USA,20,250.0,1728,Unknown,39.308967,-120.545004,1256646
"Kaneohe, HI",45-285 Kaneohe Bay Dr,Kaneohe,HAWAII,96744,USA,8,250.0,14,Unknown,21.406115,-157.788988,25565
"Tustin - Irvine Blvd, CA",1198 Irvine Blvd,Tustin,CALIFORNIA,92780,USA,16,250.0,39,Unknown,33.747336,-117.808773,1256646
"Kodak, TN",170 Foretravel Dr,Kodak,TENNESSEE,37764,USA,12,250.0,297,Unknown,35.981638,-83.6056,33221
"Roanoke, VA",3353 Orange Ave NE,Roanoke,VIRGINIA,24012,USA,8,250.0,310,Unknown,37.299379,-79.894214,84936
"Daleville, VA",1725 Roanoke Rd,Daleville,VIRGINIA,24083,USA,8,250.0,389,Unknown,37.410024,-79.914045,84936
"Wade, NC",4001 Pembroke Ln,Wade,NORTH CAROLINA,28395,USA,8,250.0,41,Unknown,35.122319,-78.751481,70164
"Los Gatos - Los Gatos Blvd, CA",15980 Los Gatos Blvd,Los Gatos,CALIFORNIA,95032,USA,12,250.0,111,Unknown,37.236386,-121.962442,1256646
"San Antonio - W Loop 1604 N, TX",7010 W Loop 1604 N,San Antonio,TEXAS,78254,USA,16,250.0,275,Unknown,29.503634,-98.69925,230125
"Kingsville - E Corral Ave, TX",2104 East Corral Ave,Kingsville,TEXAS,78363,USA,8,250.0,17,Unknown,27.53086,-97.842375,230125
"Gainesville, VA",14461 Lee Hwy,Gainesville,VIRGINIA,20155,USA,8,250.0,104,Unknown,38.79248,-77.622001,84936
"Las Vegas - S Fort Apache Rd, NV",5240 S Fort Apache Rd,Las Vegas,NEVADA,89184,USA,8,250.0,795,Unknown,36.093947,-115.29709,47361
"Laughlin, NV",2700 S Casino Dr,Laughlin,NEVADA,89029,USA,8,250.0,172,Unknown,35.15031,-114.575664,47361
"San Diego - Village Way, CA",6030 Village Way,San Diego,CALIFORNIA,92130,USA,12,250.0,89,Unknown,32.96304,-117.18984,1256646
"Tofte, MN",10 Surfside Dr,Tofte,MINNESOTA,55615,USA,8,250.0,208,Unknown,47.564434,-90.855776,37050
"Thornton, NH",Clubhouse Lane,Thornton,NEW HAMPSHIRE,3285,USA,8,250.0,203,Unknown,43.870733,-71.652514,9861
"Bangor - Broadway, ME",685 Broadway,Bangor,MAINE,4401,USA,8,250.0,52,Unknown,44.8248,-68.779208,7377
"Boulder City, NV",18051 US-93 BUS,Boulder City,NEVADA,89005,USA,8,250.0,526,Unknown,36.009547,-114.782334,47361
"Ridgeland, SC",11142 N Jacob Smart Blvd,Ridgeland,SOUTH CAROLINA,29936,USA,8,250.0,15,Unknown,32.485474,-80.977876,20873
"Gretna, LA",2112 Belle Chasse Hwy,Gretna,LOUISIANA,70056,USA,8,250.0,0,Unknown,29.887477,-90.032859,8150
"East Palo Alto - E Bayshore Rd, CA",1770 E Bayshore Rd,East Palo Alto,CALIFORNIA,94303,USA,20,250.0,7,Unknown,37.460392,-122.138404,1256646
"Springfield - 6601 Springfield Mall, VA",6601 Springfield Mall,Springfield,VIRGINIA,22150,USA,20,250.0,72,Unknown,38.77627,-77.175921,84936
"Sisters, OR",625 N Arrowleaf Trail,Sisters,OREGON,97759,USA,8,250.0,973,Unknown,44.297162,-121.56292,64361
"Rancho Cucamonga - Haven Ave, CA",8443 Haven Ave,Rancho Cucamonga,CALIFORNIA,91730,USA,16,250.0,356,Unknown,34.100473,-117.575552,1256646
"Henderson - Paseo Verde Pkwy, NV",2300 Paseo Verde Pkwy,Henderson,NEVADA,89052,USA,12,250.0,664,Unknown,36.022754,-115.090142,47361
"Hamilton, TX",312 N Rice St,Hamilton,TEXAS,76531,USA,8,250.0,351,Unknown,31.706196,-98.122518,230125
"Kissimmee - E Irlo Bronson Memorial Hwy, FL",2338 E Irlo Bronson Memorial Hwy,Kissimmee,FLORIDA,34744,USA,12,250.0,27,Unknown,28.280288,-81.348103,254878
"Orlando - W Grant St, FL",120 W Grant St,Orlando,FLORIDA,32806,USA,16,250.0,33,Unknown,28.516287,-81.379958,254878
"Independence - S Noland Rd, MO",4545 S Noland Rd,Independence,MISSOURI,64055,USA,8,250.0,291,Unknown,39.03651,-94.413785,26861
"Rosedale - 8731 Pulaski Hwy, MD",8731 Pulaski Hwy,Rosedale,MARYLAND,21237,USA,8,250.0,8,Unknown,39.33621,-76.481351,72139
"Cockeysville, MD",10111 York Rd,Cockeysville,MARYLAND,21030,USA,8,250.0,22,Unknown,39.466015,-76.636285,72139
"Bossier City, LA",2735 Beene Blvd,Bossier City,LOUISIANA,71111,USA,12,250.0,51,Unknown,32.558941,-93.708548,8150
"Morrisville, NC",1600 Aviation Pkwy,Morrisville,NORTH CAROLINA,27560,USA,12,250.0,215,Unknown,35.854875,-78.795217,70164
"Las Vegas - Arroyo Crossing Pkwy, NV",7200 Arroyo Crossing Pkwy,Las Vegas,NEVADA,89118,USA,48,250.0,760,Unknown,36.063861,-115.247515,47361
"Chino, CA",12423 Central Ave,Chino,CALIFORNIA,91710,USA,38,250.0,241,Unknown,34.027566,-117.688205,1256646
"Alcoa, TN",117 Lindsay St,Alcoa,TENNESSEE,37701,USA,12,250.0,270,Unknown,35.764789,-83.97211,33221
"Encino, NM","Exit 234, I-40",Encino,NEW MEXICO,88321,USA,8,250.0,1900,Unknown,34.996195,-105.378114,10276
"Moriarty, NM",305 US Rt 66,Moriarty,NEW MEXICO,87035,USA,8,250.0,1897,Unknown,35.005233,-106.040409,10276
"Tucumcari - S 1st St, NM",2523 S 1st St,Tucumcari,NEW MEXICO,88401,USA,8,250.0,1257,Unknown,35.154908,-103.72529,10276
"Covina, CA",848 S Barranca Ave,Covina,CALIFORNIA,91723,USA,16,250.0,164,Unknown,34.074003,-117.880695,1256646
"Fort Pierce - Kings Hwy, FL",121 S Kings Hwy,Fort Pierce,FLORIDA,34945,USA,8,250.0,6,Unknown,27.446551,-80.399403,254878
"Hanover - Shipley Homestead Dr, MD",7910 Shipley Homestead Dr,Hanover,MARYLAND,21076,USA,8,250.0,57,Unknown,39.132463,-76.739539,72139
"Bonifay, FL",2765 S Waukesha St,Bonifay,FLORIDA,32425,USA,8,250.0,37,Unknown,30.760751,-85.685735,254878
"Luling, TX",10070 I-10,Luling,TEXAS,78658,USA,16,250.0,104,Unknown,29.651054,-97.595174,230125
"Santa Clarita - Newhall Ranch Rd, CA",28273 Newhall Ranch Rd,Santa Clarita,CALIFORNIA,91355,USA,24,250.0,333,Unknown,34.441547,-118.577621,1256646
"Bernalillo, NM",1304 Warrior Way,Bernalillo,NEW MEXICO,87004,USA,8,250.0,1561,Unknown,35.326303,-106.567036,10276
"Clovis, NM",4116 N Prince St,Clovis,NEW MEXICO,88101,USA,8,250.0,1313,Unknown,34.440923,-103.196871,10276
"Grove City - London Groveport Rd, OH",2811 London Groveport Rd,Grove City,OHIO,43123,USA,12,250.0,248,Unknown,39.837853,-83.079126,50393
"La Quinta - Washington St, CA",50993 Washington St,La Quinta,CALIFORNIA,92253,USA,8,250.0,13,Unknown,33.678542,-116.296225,1256646
"Jacksonville - River City Marketplace, FL",13221 City Center Blvd,Jacksonville,FLORIDA,32218,USA,16,250.0,9,Unknown,30.477032,-81.642532,254878
"El Paso - Eastlake Blvd, TX",12161 Eastlake Blvd,El Paso,TEXAS,79928,USA,20,250.0,1147,Unknown,31.688723,-106.264541,230125
"San Diego - Fenton Pkwy, CA",2149 Fenton Pkwy,San Diego,CALIFORNIA,92108,USA,8,250.0,24,Unknown,32.781473,-117.127532,1256646
"Johnstown, CO",5201 Nugget Rd,Johnstown,COLORADO,80513,USA,20,250.0,1543,Unknown,40.334593,-104.984935,90083
"Irvine - Irvine Blvd, CA",4790 Irvine Blvd,Irvine,CALIFORNIA,92620,USA,8,250.0,71,Unknown,33.713119,-117.760834,1256646
"Yorba Linda - Yorba Linda Blvd, CA",18180 Yorba Linda Blvd,Yorba Linda,CALIFORNIA,92886,USA,8,250.0,111,Unknown,33.887945,-117.816673,1256646
"Alameda - Marina Village Pkwy, CA",1201 Marina Village Pkwy,Alameda,CALIFORNIA,94501,USA,12,250.0,3,Unknown,37.785415,-122.272415,1256646
"Santa Clarita - Magic Mountain Pkwy, CA",24235 Magic Mountain Pkwy,Santa Clarita,CALIFORNIA,91355,USA,16,250.0,344,Unknown,34.41895,-118.559089,1256646
"Atlanta - Krog St NE, GA",99 Krog St NE,Atlanta,GEORGIA,30307,USA,8,250.0,299,Unknown,33.757056,-84.363381,92368
"Irvine - Spectrum Center Dr, CA",950 Spectrum Center Dr,Irvine,CALIFORNIA,92618,USA,24,250.0,71,Unknown,33.647749,-117.739207,1256646
"Lake City - US-441, FL",14170 US-441,Lake City,FLORIDA,32024,USA,8,250.0,29,Unknown,29.995807,-82.599002,254878
"Austin - E Ben White Blvd, TX",2205 E Ben White Blvd,Austin,TEXAS,78744,USA,16,250.0,198,Unknown,30.214939,-97.742076,230125
"Black River Falls, WI",925 Commerce Dr,Black River Falls,WISCONSIN,54615,USA,11,250.0,268,Unknown,44.294111,-90.826731,24943
"Burlington - 9400 Old Hwy 99 N, WA",9400 Old Highway 99 North Road,Burlington,WASHINGTON,98233,USA,12,250.0,10,Unknown,48.509479,-122.337636,152101
"San Rafael - Northgate Dr, CA",270 Northgate Dr,San Rafael,CALIFORNIA,94903,USA,12,250.0,6,Unknown,38.009266,-122.548661,1256646
"Gainesville, TX",1200 I-35 N Frontage Rd,Gainesville,TEXAS,76240,USA,8,250.0,225,Unknown,33.635646,-97.154848,230125
"Miami Gardens, FL",2700 NW 183rd St,Miami Gardens,FLORIDA,33056,USA,8,250.0,2,Unknown,25.940624,-80.245513,254878
"Bellevue - NE 8th St, WA",10770 NE 8th St,Bellevue,WASHINGTON,98004,USA,8,250.0,55,Unknown,47.617714,-122.196617,152101
"Redlands - Alabama St, CA",10010 Alabama St,Redlands,CALIFORNIA,92374,USA,20,250.0,372,Unknown,34.07179,-117.210598,1256646
"South Lake Tahoe - Harrison Ave, CA",3079 Harrison Ave,South Lake Tahoe,CALIFORNIA,96150,USA,12,250.0,1909,Unknown,38.940414,-119.977858,1256646
"Milpitas - 20 S Abbott Ave, CA",20 S Abbott Ave,Milpitas,CALIFORNIA,95035,USA,8,250.0,5,Unknown,37.427494,-121.9134,1256646
"Milpitas - Dempsey Rd, CA",1479 Dempsey Rd,Milpitas,CALIFORNIA,95035,USA,11,250.0,27,Unknown,37.415391,-121.878074,1256646
"Orlando - Universal Blvd, FL",6000 Universal Blvd,Orlando,FLORIDA,32819,USA,12,250.0,32,Unknown,28.474481,-81.46149,254878
"West Palm Beach - 45th St, FL",2370 45th Street,West Palm Beach,FLORIDA,33401,USA,8,250.0,4,Unknown,26.758121,-80.088922,254878
"Ocala - 49th St, FL",I-75 & 49th Street,Ocala,FLORIDA,34475,USA,28,250.0,24,Unknown,29.237539,-82.188467,254878
"Vandalia, IL",701 Veterans Ave,Vandalia,ILLINOIS,62471,USA,8,250.0,158,Unknown,38.978055,-89.099219,99573
"San Antonio - Broadway, TX",718 Broadway,San Antonio,TEXAS,78215,USA,16,250.0,203,Unknown,29.432144,-98.48244,230125
"Naples - Premier Way, FL",5934 Premier Way,Naples,FLORIDA,34109,USA,12,250.0,7,Unknown,26.212685,-81.790775,254878
"Fairfield, TX",1015 W Commerce St,Fairfield,TEXAS,75840,USA,12,250.0,147,Unknown,31.725331,-96.17837,230125
"Hollywood, FL",106 S State Rd 7,Hollywood,FLORIDA,33023,USA,8,250.0,3,Unknown,26.00982,-80.207831,254878
"Delray Beach - W Atlantic Ave, FL",7263 W Atlantic Ave,Delray Beach,FLORIDA,33446,USA,8,250.0,6,Unknown,26.45468,-80.161252,254878
"Miami - Blue Lagoon Dr, FL",5600 Blue Lagoon Dr,Miami,FLORIDA,33126,USA,8,250.0,1,Unknown,25.781403,-80.287682,254878
"Paso Robles - Riverside Ave, CA",1111 Riverside Ave,Paso Robles,CALIFORNIA,93446,USA,8,250.0,217,Unknown,35.626263,-120.68703,1256646
"Atascadero - El Camino Real, CA",900 El Camino Real,Atascadero,CALIFORNIA,93422,USA,8,250.0,249,Unknown,35.527547,-120.703609,1256646
"New Kent, VA",Emmaus Church Road,New Kent,VIRGINIA,23124,USA,24,250.0,52,Unknown,37.505449,-77.081874,84936
"Houston - Kipling Street, TX",2126 Kipling Street,Houston,TEXAS,77098,USA,12,250.0,9,Unknown,29.739757,-95.412036,230125
"Bristol - Euclid Ave, VA",1200 Euclid Ave,Bristol,VIRGINIA,24201,USA,8,250.0,556,Unknown,36.60191,-82.191436,84936
"Springfield - N Mulroy Rd, MO",North Mulroy Rd,Springfield,MISSOURI,65757,USA,16,250.0,425,Unknown,37.252772,-93.182327,26861
"Humble, TX",6121 Will Clayton Parkway,Humble,TEXAS,77338,USA,12,250.0,25,Unknown,29.984472,-95.299508,230125
"Austin - E SH-71, TX",3132 E SH-71,Austin,TEXAS,78617,USA,8,250.0,143,Unknown,30.203577,-97.642507,230125
"Marina Del Rey - Admiralty Way, CA",4635 Admiralty Way,Marina Del Rey,CALIFORNIA,90292,USA,10,250.0,4,Unknown,33.981839,-118.44174,1256646
"Alamosa, CO",720 Main Street,Alamosa,COLORADO,81101,USA,8,250.0,2299,Unknown,37.4673976,-105.8683603,90083
"Pearland, TX",11151 Shadow Creek Parkway,Pearland,TEXAS,77584,USA,12,250.0,22,Unknown,29.580184,-95.392324,230125
"Bee Cave - Bee Cave Pkwy, TX",13717 Bee Cave Pkwy,Bee Cave,TEXAS,78738,USA,20,250.0,263,Unknown,30.317337,-97.953102,230125
"Lantana, FL",1201 W Lantana Rd,Lantana,FLORIDA,33462,USA,12,250.0,5,Unknown,26.587844,-80.064215,254878
"White Plains, NY",423 Tarrytown Rd,White Plains,NEW YORK,10607,USA,12,250.0,60,Unknown,41.042806,-73.800899,131250
"Clark, NJ",36 Valley Rd,Clark,NEW JERSEY,7066,USA,12,250.0,19,Unknown,40.627689,-74.301528,134753
"Indianapolis - Waterway Blvd, IN",1218 Waterway Blvd,Indianapolis,INDIANA,46202,USA,16,250.0,212,Unknown,39.784679,-86.184536,26101
"Kirkland, WA",12221 120th Ave NE,Kirkland,WASHINGTON,98034,USA,12,250.0,48,Unknown,47.708072,-122.182989,152101
"Orlando - E Colonial Dr, FL",8049 E Colonial Dr,Orlando,FLORIDA,32818,USA,8,250.0,24,Unknown,28.568833,-81.277982,254878
"Troutman, NC",123 Julian Pl,Troutman,NORTH CAROLINA,28166,USA,12,250.0,286,Unknown,35.676176,-80.85699,70164
"New Caney, TX",2218 Market Place Dr,New Caney,TEXAS,77357,USA,16,250.0,32,Unknown,30.131229,-95.235042,230125
"Missoula - US-93 N, MT",8745 US-93 N,Missoula,MONTANA,59808,USA,12,250.0,1001,Unknown,46.955035,-114.131741,4608
"Encinitas (SC), CA",1302 Encinitas Blvd,Encinitas,CALIFORNIA,92024,USA,8,250.0,79,Unknown,33.046319,-117.262142,1256646
"Livingston, TX",1155 E Church St,Livingston,TEXAS,77351,USA,8,250.0,53,Unknown,30.711715,-94.921292,230125
"Kalispell, MT",859 W Reserve Dr,Kalispell,MONTANA,59901,USA,12,250.0,914,Unknown,48.241078,-114.326445,4608
"Bakersfield - Camino Del Rio Ct, CA",3100 Camino Del Rio Ct,Bakersfield,CALIFORNIA,93308,USA,12,250.0,123,Unknown,35.382675,-119.047533,1256646
"Reno - S Virginia St, NV",4001 S Virginia St,Reno,NEVADA,89502,USA,16,250.0,1358,Unknown,39.487507,-119.796682,47361
"Cleveland - W 150th St, OH",4277 W 150th St,Cleveland,OHIO,44135,USA,12,250.0,239,Unknown,41.43802,-81.800282,50393
"Dallas - N Westmoreland Rd, TX",2089 N Westmoreland Rd,Dallas,TEXAS,75212,USA,8,250.0,152,Unknown,32.770979,-96.873497,230125
"Aberdeen - N Philadelphia Blvd, MD",231 N Philadelphia Blvd,Aberdeen,MARYLAND,21001,USA,8,250.0,22,Unknown,39.513592,-76.160226,72139
"Hollister - Airline Hwy, CA",1700 Airline Hwy,Hollister,CALIFORNIA,95023,USA,20,250.0,97,Unknown,36.837926,-121.391328,1256646
"Kennesaw, GA",440 Ernest West Barrett Parkway,Kennesaw,GEORGIA,30144,USA,12,250.0,313,Unknown,34.013116,-84.563224,92368
"Provincetown, MA",698 Commerical St,Provincetown,MASSACHUSETTS,2657,USA,12,250.0,3,Unknown,42.062319,-70.162513,73768
"Fremont - Thornton Ave, CA",3700 Thornton Ave,Fremont,CALIFORNIA,94536,USA,12,250.0,16,Unknown,37.561924,-122.010274,1256646
"Butte - Grizzly Trl, MT",1000 Grizzly Trail,Butte,MONTANA,59701,USA,8,250.0,1642,Unknown,46.005253,-112.61086,4608
"Orlando - Eagle Watch Dr, FL",7074 Eagle Watch Dr,Orlando,FLORIDA,32822,USA,20,250.0,29,Unknown,28.460949,-81.308287,254878
"Willowick, OH",30320 Lakeshore Blvd,Willowick,OHIO,44095,USA,12,250.0,187,Unknown,41.637135,-81.475471,50393
"Half Moon Bay, CA",50 Cabrillo Hwy N,Half Moon Bay,CALIFORNIA,94019,USA,12,250.0,14,Unknown,37.469394,-122.435001,1256646
"Orlando - International Dr, FL",6315 International Dr,Orlando,FLORIDA,32819,USA,12,250.0,33,Unknown,28.461636,-81.467433,254878
"Torrance - W Knox St, CA",1441 W Knox St,Torrance,CALIFORNIA,90501,USA,32,250.0,15,Unknown,33.854799,-118.299614,1256646
"Early, TX",117 Early Blvd,Early,TEXAS,76802,USA,8,250.0,407,Unknown,31.733201,-98.968053,230125
"Cedar Park - E Whitestone Blvd, TX",2800 E Whitestone Blvd,Cedar Park,TEXAS,78613,USA,12,250.0,259,Unknown,30.533253,-97.783577,230125
"Newport Beach, CA",4251 MacArthur Blvd,Newport Beach,CALIFORNIA,92660,USA,12,250.0,16,Unknown,33.665072,-117.864896,1256646
"Mesa - Guadalupe Rd, AZ",1941 W Guadalupe Rd,Mesa,ARIZONA,85202,USA,16,250.0,366,Unknown,33.363445,-111.875334,89798
"Tallahassee - Thomasville Rd, FL",3424 Thomasville Rd,Tallahassee,FLORIDA,32309,USA,12,250.0,68,Unknown,30.504341,-84.252123,254878
"San Antonio - Worth Pkwy, TX",5833 Worth Pkwy,San Antonio,TEXAS,78257,USA,20,250.0,326,Unknown,29.61331,-98.598076,230125
"Ontario - SE 10th St, OR",212 SE 10th St,Ontario,OREGON,97914,USA,8,250.0,656,Unknown,44.023099,-116.949487,64361
"Lawrence, MA",141 Winthrop Ave,Lawrence,MASSACHUSETTS,1843,USA,8,250.0,18,Unknown,42.687406,-71.14663,73768
"North Augusta, SC",1014 Edgefield Rd,North Augusta,SOUTH CAROLINA,29860,USA,8,250.0,154,Unknown,33.569471,-81.938767,20873
"Santo, TX",87121 I-20,Santo,TEXAS,78725,USA,12,250.0,249,Unknown,32.61173,-98.109967,230125
"Chatsworth - Mason Ave, CA",9825 Mason Ave,Chatsworth,CALIFORNIA,91311,USA,20,250.0,277,Unknown,34.248337,-118.580016,1256646
"Northwood, OH",2839 Curtice Rd,Northwood,OHIO,43619,USA,12,250.0,186,Unknown,41.617518,-83.482021,50393
"Pollock Pines, CA",7720 US-50,Pollock Pines,CALIFORNIA,95726,USA,12,250.0,1105,Unknown,38.759738,-120.530172,1256646
"Fort Worth - Eastchase Pkwy, TX",1111 Eastchase Pkwy,Fort Worth,TEXAS,76120,USA,16,250.0,154,Unknown,32.762928,-97.16682,230125
"Oklahoma City - W Sheridan Ave, OK",900 W Sheridan Ave,Oklahoma City,OKLAHOMA,73106,USA,8,250.0,366,Unknown,35.466015,-97.527568,22843
"Jacksonville - Sago Ave W, FL",12333 Sago Ave W,Jacksonville,FLORIDA,32218,USA,12,250.0,10,Unknown,30.461054,-81.63318,254878
"Capitola, CA",2001 41st Ave,Capitola,CALIFORNIA,95010,USA,16,250.0,27,Unknown,36.978527,-121.965848,1256646
